BaronKills,DominionVictoryScore,DragonKills,FirstBaron,FirstBlood,FirstDragon,FirstInhibitor,FirstTower,InhibitorKills,TeamId,TowerKills,VilemawKills,Winner,MatchId
1,0,4,True,False,True,True,False,4,200,11,0,True,2523648024
1,0,3,True,True,True,True,True,2,200,10,0,True,2523702585
0,0,0,False,False,False,False,False,0,100,2,0,False,2523702585
2,0,3,True,True,True,False,False,1,100,10,0,True,2523703314
0,0,2,False,False,False,True,True,2,200,9,0,False,2523703314
0,0,0,False,True,False,False,False,0,200,3,0,False,2523703567
0,0,3,False,False,True,True,True,2,100,8,0,True,2523703567
1,0,1,True,True,True,False,True,0,200,6,0,False,2523714349
1,0,2,False,False,False,True,False,3,100,11,0,True,2523714349
0,0,1,False,True,True,False,False,0,200,0,0,False,2523715951
1,0,1,True,False,False,False,True,0,100,7,0,True,2523715951
0,0,0,False,False,False,False,False,0,100,2,0,False,2523716193
1,0,2,True,True,True,True,True,2,200,7,0,True,2523716193
0,0,0,False,True,False,False,False,0,200,3,0,False,2523717364
1,0,3,True,False,True,True,True,3,100,10,0,True,2523717364
0,0,0,False,False,False,False,True,0,200,4,0,False,2523719904
0,0,3,False,True,True,True,False,1,100,8,0,True,2523719904
0,0,2,False,False,True,False,False,0,200,4,0,False,2523721505
0,0,2,False,True,False,True,True,1,100,7,0,True,2523721505
0,0,2,False,False,False,False,False,0,200,6,0,False,2523725755
2,0,4,True,True,True,True,True,3,100,9,0,True,2523725755
0,0,0,False,False,False,False,False,0,200,0,0,False,2523725874
1,0,3,True,True,True,True,True,3,100,11,0,True,2523725874
1,0,1,True,False,False,False,False,3,100,7,0,True,2523727667
0,0,4,False,True,True,True,True,2,200,8,0,False,2523727667
0,0,2,False,False,True,True,False,1,200,6,0,False,2523727692
2,0,3,True,True,False,False,True,1,100,8,0,True,2523727692
0,0,2,False,False,True,True,False,4,100,8,0,True,2523728409
0,0,0,False,True,False,False,True,1,200,4,0,False,2523728409
0,0,3,False,True,True,True,True,3,200,11,0,True,2523730254
0,0,0,False,False,False,False,False,0,100,0,0,False,2523730254
0,0,1,False,False,True,True,True,1,200,5,0,False,2523761212
0,0,3,False,True,False,False,False,1,100,9,0,True,2523761212
0,0,0,False,False,False,False,False,0,200,5,0,False,2523762483
0,0,4,False,True,True,True,True,1,100,9,0,True,2523762483
0,0,1,False,True,True,False,True,0,100,4,0,False,2523762704
2,0,3,True,False,False,True,False,1,200,9,0,True,2523762704
1,0,2,True,False,True,False,True,0,200,4,0,False,2523763081
1,0,2,False,True,False,True,False,2,100,10,0,True,2523763081
0,0,1,False,True,True,False,True,0,200,5,0,True,2523765179
0,0,0,False,False,False,False,False,0,100,1,0,False,2523765179
0,0,0,False,True,False,False,True,0,100,3,0,False,2523765404
0,0,2,False,False,True,False,False,0,200,4,0,True,2523765404
1,0,2,False,False,False,False,True,1,200,8,0,True,2523768249
2,0,3,True,True,True,True,False,1,100,5,0,False,2523768249
0,0,0,False,False,False,False,False,0,100,1,0,False,2523769917
1,0,2,True,True,True,True,True,3,200,11,0,True,2523769917
0,0,3,False,False,False,True,True,1,100,8,0,True,2523772232
0,0,1,False,True,True,False,False,0,200,3,0,False,2523772232
0,0,1,False,True,False,True,False,1,100,5,0,True,2523775826
0,0,2,False,False,True,False,True,0,200,3,0,False,2523775826
0,0,2,False,True,False,True,True,3,100,11,0,True,2523777727
1,0,2,True,False,True,False,False,0,200,3,0,False,2523777727
0,0,3,False,False,True,True,False,1,200,7,0,True,2523778724
0,0,0,False,True,False,False,True,0,100,2,0,False,2523778724
1,0,1,True,False,False,True,True,3,200,11,0,True,2523780305
0,0,2,False,True,True,False,False,0,100,1,0,False,2523780305
0,0,1,False,True,True,False,False,0,100,0,0,False,2523782065
1,0,2,True,False,False,True,True,1,200,8,0,True,2523782065
0,0,0,False,False,False,False,False,0,200,0,0,False,2523786161
0,0,1,False,True,True,False,True,0,100,6,0,True,2523786161
0,0,0,False,False,False,False,True,0,200,1,0,False,2523840873
1,0,3,True,True,True,True,False,3,100,11,0,True,2523840873
2,0,2,True,True,True,False,True,0,200,5,0,False,2523841400
0,0,2,False,False,False,True,False,2,100,7,0,True,2523841400
2,0,2,True,False,False,True,False,2,200,10,0,True,2523841837
0,0,3,False,True,True,False,True,0,100,6,0,False,2523841837
1,0,3,True,True,True,True,True,3,100,11,0,True,2523843539
0,0,0,False,False,False,False,False,0,200,2,0,False,2523843539
1,0,1,True,False,False,True,False,2,200,9,0,True,2523848782
0,0,2,False,True,True,False,True,0,100,6,0,False,2523848782
1,0,1,True,True,False,True,False,2,100,11,0,True,2523849798
0,0,3,False,False,True,False,True,0,200,3,0,False,2523849798
0,0,2,False,False,True,True,True,3,100,10,0,True,2523853104
0,0,0,False,True,False,False,False,0,200,0,0,False,2523853104
1,0,2,True,False,False,True,True,2,200,10,0,True,2523853348
0,0,1,False,True,True,False,False,0,100,2,0,False,2523853348
0,0,1,False,False,False,True,False,1,200,8,0,True,2523853871
0,0,2,False,True,True,False,True,0,100,3,0,False,2523853871
0,0,3,False,False,True,True,True,2,100,10,0,True,2523856868
0,0,0,False,True,False,False,False,0,200,1,0,False,2523856868
0,0,1,False,True,False,False,False,0,100,2,0,False,2523860810
1,0,2,True,False,True,True,True,2,200,11,0,True,2523860810
1,0,0,True,False,False,True,True,1,200,8,0,True,2523860881
0,0,2,False,True,True,False,False,0,100,3,0,False,2523860881
0,0,3,False,True,True,True,True,2,100,9,0,True,2523863625
1,0,0,True,False,False,False,False,0,200,0,0,False,2523863625
1,0,2,True,True,False,True,True,2,100,10,0,True,2523865715
0,0,2,False,False,True,False,False,0,200,2,0,False,2523865715
0,0,3,False,True,True,True,True,1,200,8,0,True,2523867015
0,0,1,False,False,False,False,False,0,100,3,0,False,2523867015
0,0,2,False,True,True,True,False,2,100,10,0,True,2523868093
0,0,1,False,False,False,False,True,0,200,4,0,False,2523868093
0,0,1,False,False,True,False,False,0,200,0,0,False,2523868418
0,0,1,False,True,False,True,True,1,100,6,0,True,2523868418
0,0,2,False,True,False,True,True,2,100,11,0,True,2523868794
0,0,2,False,False,True,False,False,0,200,2,0,False,2523868794
0,0,0,False,False,False,False,False,0,200,0,0,False,2523900732
1,0,3,True,True,True,True,True,1,100,9,0,True,2523900732
1,0,2,False,False,False,True,False,1,100,9,0,True,2523901623
1,0,2,True,True,True,False,True,0,200,5,0,False,2523901623
0,0,3,False,False,True,True,True,4,100,11,0,True,2523903633
0,0,1,False,True,False,False,False,0,200,2,0,False,2523903633
1,0,3,True,False,True,True,True,3,200,11,0,True,2523907219
0,0,1,False,True,False,False,False,0,100,4,0,False,2523907219
0,0,1,False,True,False,True,True,4,200,11,0,True,2523913235
1,0,4,True,False,True,False,False,1,100,5,0,False,2523913235
0,0,1,False,True,False,True,True,3,100,11,0,True,2523916357
0,0,1,False,False,True,False,False,0,200,0,0,False,2523916357
0,0,3,False,True,True,False,True,0,200,5,0,False,2523919764
1,0,2,True,False,False,True,False,3,100,9,0,True,2523919764
0,0,3,False,True,True,True,True,3,100,11,0,True,2523923518
0,0,1,False,False,False,False,False,0,200,5,0,False,2523923518
0,0,0,False,False,False,False,False,0,200,0,0,False,2523923559
0,0,3,False,True,True,True,True,2,100,11,0,True,2523923559
0,0,0,False,True,False,False,False,0,200,0,0,False,2523926915
0,0,1,False,False,True,False,True,0,100,5,0,True,2523926915
0,0,2,False,True,True,False,False,0,200,3,0,False,2523928499
1,0,2,True,False,False,True,True,3,100,11,0,True,2523928499
1,0,4,True,True,True,True,False,2,100,10,0,True,2523984420
0,0,1,False,False,False,False,True,0,200,3,0,False,2523984420
0,0,0,False,False,False,False,False,0,100,0,0,False,2523990722
1,0,2,True,True,True,True,True,4,200,11,0,True,2523990722
0,0,1,False,False,True,True,True,2,200,9,0,True,2523991720
0,0,1,False,True,False,False,False,0,100,1,0,False,2523991720
1,0,2,True,False,True,False,False,1,200,8,0,False,2523993585
1,0,3,False,True,False,True,True,4,100,11,0,True,2523993585
3,0,4,True,False,True,True,True,3,100,10,0,True,2523995041
0,0,1,False,True,False,False,False,0,200,3,0,False,2523995041
0,0,0,False,False,False,False,False,0,200,2,0,False,2523995874
1,0,3,True,True,True,False,True,0,100,8,0,True,2523995874
0,0,1,False,False,False,False,True,0,100,3,0,False,2523999966
0,0,3,False,True,True,False,False,0,200,5,0,True,2523999966
0,0,1,False,False,False,False,True,0,200,3,0,False,2524006582
0,0,2,False,True,True,True,False,1,100,9,0,True,2524006582
0,0,3,False,True,True,True,True,2,100,10,0,True,2524006955
2,0,2,True,False,False,False,False,0,200,7,0,False,2524006955
0,0,0,False,False,False,False,False,0,200,2,0,False,2524064784
0,0,3,False,True,True,True,True,1,100,9,0,True,2524064784
1,0,3,True,True,True,True,True,2,200,9,0,True,2524065192
0,0,0,False,False,False,False,False,0,100,2,0,False,2524065192
0,0,1,False,True,True,False,True,0,100,3,0,True,2524067088
0,0,1,False,False,False,False,False,0,200,1,0,False,2524067088
0,0,1,False,False,True,False,False,0,100,0,0,False,2524069070
2,0,2,True,True,False,True,True,4,200,11,0,True,2524069070
0,0,3,False,True,True,True,True,1,100,9,0,True,2524071286
0,0,1,False,False,False,False,False,0,200,2,0,False,2524071286
1,0,4,True,False,True,True,True,3,100,11,0,True,2524072539
0,0,0,False,True,False,False,False,0,200,3,0,False,2524072539
0,0,0,False,True,False,False,False,0,200,1,0,False,2524078378
0,0,3,False,False,True,True,True,1,100,9,0,True,2524078378
1,0,0,True,False,False,True,False,1,200,7,0,True,2524078965
0,0,4,False,True,True,False,True,0,100,4,0,False,2524078965
1,0,2,True,True,True,True,True,3,100,10,0,True,2524079220
0,0,0,False,False,False,False,False,0,200,0,0,False,2524079220
0,0,1,False,True,False,False,True,0,100,3,0,False,2524087640
0,0,2,False,False,True,True,False,1,200,8,0,True,2524087640
0,0,1,False,True,True,True,True,2,100,7,0,True,2524090248
0,0,0,False,False,False,False,False,0,200,0,0,False,2524090248
1,0,3,True,False,True,True,False,3,100,10,0,True,2524250847
0,0,0,False,True,False,False,True,0,200,3,0,False,2524250847
0,0,2,False,True,False,False,True,0,100,5,0,False,2524252210
2,0,2,True,False,True,True,False,3,200,9,0,True,2524252210
0,0,0,False,False,False,False,False,0,100,0,0,False,2524253521
0,0,1,False,True,True,True,True,2,200,11,0,True,2524253521
0,0,2,False,True,True,True,True,1,200,8,0,True,2524258947
0,0,0,False,False,False,False,False,0,100,3,0,False,2524258947
0,0,0,False,False,False,False,True,0,200,7,0,False,2524259197
1,0,3,True,True,True,True,False,2,100,8,0,True,2524259197
0,0,0,False,False,False,False,False,0,200,0,0,False,2524259606
0,0,2,False,True,True,False,True,0,100,7,0,True,2524259606
0,0,3,False,False,True,True,True,2,100,10,0,True,2524261467
0,0,0,False,True,False,False,False,0,200,4,0,False,2524261467
0,0,0,False,False,False,False,False,0,200,4,0,False,2524263985
0,0,2,False,True,True,True,True,1,100,9,0,True,2524263985
0,0,1,False,False,True,False,False,0,200,1,0,False,2524268051
0,0,2,False,True,False,True,True,1,100,7,0,True,2524268051
0,0,2,False,False,False,False,False,1,200,10,0,True,2524268284
1,0,4,True,True,True,True,True,1,100,7,0,False,2524268284
0,0,2,False,False,False,False,True,0,100,3,0,True,2524268821
0,0,1,False,True,True,False,False,0,200,0,0,False,2524268821
0,0,1,False,True,True,False,True,0,100,1,0,False,2524268913
1,0,2,True,False,False,True,False,2,200,10,0,True,2524268913
0,0,3,False,True,True,True,True,3,100,11,0,True,2524273171
0,0,0,False,False,False,False,False,0,200,1,0,False,2524273171
0,0,0,False,True,False,False,False,0,100,3,0,False,2524273463
0,0,3,False,False,True,True,True,1,200,8,0,True,2524273463
0,0,1,False,True,True,True,True,1,200,10,0,True,2524276182
0,0,0,False,False,False,False,False,0,100,0,0,False,2524276182
0,0,2,False,False,True,True,True,3,100,11,0,True,2524278855
0,0,0,False,True,False,False,False,0,200,1,0,False,2524278855
0,0,0,False,False,False,False,False,0,200,1,0,False,2524490957
0,0,3,False,True,True,True,True,1,100,9,0,True,2524490957
0,0,0,False,False,False,False,False,0,100,0,0,False,2524491764
0,0,1,False,True,True,True,True,2,200,9,0,True,2524491764
0,0,0,False,False,False,False,False,0,200,0,0,False,2524499711
0,0,2,False,True,True,True,True,2,100,11,0,True,2524499711
0,0,2,False,True,True,False,True,1,200,7,0,False,2524499981
2,0,0,True,False,False,True,False,2,100,9,0,True,2524499981
1,0,3,True,True,True,True,True,3,100,11,0,True,2524500024
0,0,0,False,False,False,False,False,0,200,4,0,False,2524500024
0,0,3,False,True,True,True,True,1,100,8,0,True,2524501420
0,0,0,False,False,False,False,False,0,200,4,0,False,2524501420
0,0,1,False,True,False,False,False,0,100,2,0,False,2524503047
1,0,3,True,False,True,True,True,1,200,8,0,True,2524503047
1,0,0,True,False,False,True,True,1,100,10,0,True,2524504450
0,0,3,False,True,True,False,False,0,200,1,0,False,2524504450
1,0,3,True,False,False,True,True,1,100,7,0,True,2524505490
0,0,2,False,True,True,False,False,0,200,5,0,False,2524505490
0,0,2,False,True,False,True,False,3,200,11,0,True,2524505588
0,0,1,False,False,True,False,True,0,100,3,0,False,2524505588
0,0,0,False,False,False,False,False,0,200,1,0,False,2524507052
1,0,3,True,True,True,True,True,4,100,11,0,True,2524507052
0,0,1,False,True,False,False,True,0,100,3,0,False,2524509879
0,0,3,False,False,True,True,False,1,200,8,0,True,2524509879
0,0,4,False,False,True,False,False,1,100,8,0,True,2524514124
2,0,2,True,True,False,True,True,2,200,9,0,False,2524514124
1,0,4,False,False,True,False,True,2,200,10,0,True,2524515382
1,0,1,True,True,False,True,False,1,100,5,0,False,2524515382
0,0,3,False,False,True,True,True,2,100,7,0,True,2524517116
0,0,0,False,True,False,False,False,0,200,2,0,False,2524517116
1,0,1,True,True,True,True,True,2,200,9,0,True,2524518538
0,0,0,False,False,False,False,False,0,100,0,0,False,2524518538
1,0,2,True,True,True,True,True,2,200,10,0,True,2524519477
0,0,0,False,False,False,False,False,0,100,1,0,False,2524519477
1,0,0,True,False,False,False,False,0,200,4,0,False,2524519506
1,0,5,False,True,True,True,True,5,100,11,0,True,2524519506
0,0,3,False,True,True,True,False,2,100,7,0,False,2524653991
2,0,2,True,False,False,False,True,2,200,10,0,True,2524653991
0,0,0,False,False,False,False,False,0,100,0,0,False,2524655447
0,0,1,False,True,True,True,True,1,200,8,0,True,2524655447
0,0,2,False,True,True,True,True,4,100,11,0,True,2524655789
0,0,0,False,False,False,False,False,0,200,0,0,False,2524655789
0,0,3,False,False,True,False,True,1,100,7,0,False,2524658402
2,0,1,True,True,False,True,False,3,200,9,0,True,2524658402
0,0,3,False,False,True,False,True,0,200,3,0,False,2524659052
0,0,1,False,True,False,True,False,1,100,9,0,True,2524659052
0,0,2,False,False,True,False,False,0,100,2,0,False,2524659887
1,0,1,True,True,False,True,True,1,200,7,0,True,2524659887
0,0,4,False,True,True,True,True,1,200,9,0,True,2524662139
1,0,0,True,False,False,False,False,0,100,2,0,False,2524662139
0,0,1,False,False,False,False,True,0,100,2,0,False,2524662186
1,0,2,True,True,True,True,False,2,200,8,0,True,2524662186
2,0,2,True,False,False,False,False,3,200,11,0,True,2524663299
0,0,2,False,True,True,True,True,2,100,5,0,False,2524663299
0,0,3,False,False,True,True,True,4,100,11,0,True,2524663838
0,0,0,False,True,False,False,False,0,200,0,0,False,2524663838
1,0,1,True,False,True,False,False,2,100,9,0,True,2524663880
0,0,3,False,True,False,True,True,2,200,7,0,False,2524663880
0,0,0,False,True,False,False,False,0,100,1,0,False,2524665901
0,0,3,False,False,True,True,True,3,200,11,0,True,2524665901
0,0,2,False,False,False,True,False,1,200,5,0,True,2524666628
0,0,2,False,True,True,False,True,0,100,5,0,False,2524666628
0,0,0,False,False,False,False,False,0,100,2,0,False,2524670211
1,0,4,True,True,True,True,True,4,200,11,0,True,2524670211
0,0,0,False,False,False,False,False,0,200,1,0,False,2524673738
0,0,2,False,True,True,True,True,3,100,11,0,True,2524673738
0,0,0,False,False,False,False,True,0,100,4,0,False,2524678814
1,0,4,True,True,True,True,False,2,200,10,0,True,2524678814
1,0,2,True,False,False,True,True,1,200,7,0,False,2524679213
1,0,4,False,True,True,False,False,2,100,9,0,True,2524679213
0,0,0,False,True,False,False,False,0,200,0,0,False,2524680178
0,0,2,False,False,True,True,True,2,100,10,0,True,2524680178
0,0,2,False,False,True,True,True,3,100,7,0,False,2524712617
2,0,2,True,True,False,False,False,3,200,11,0,True,2524712617
0,0,1,False,True,False,False,True,0,200,2,0,False,2524712700
0,0,1,False,False,True,True,False,2,100,10,0,True,2524712700
0,0,2,False,True,True,False,False,0,100,3,0,False,2524713798
1,0,3,True,False,False,True,True,4,200,11,0,True,2524713798
1,0,1,True,False,False,False,False,0,200,5,0,False,2524714685
0,0,3,False,True,True,True,True,1,100,8,0,True,2524714685
0,0,1,False,True,False,False,False,0,200,4,0,False,2524715921
1,0,3,True,False,True,True,True,2,100,9,0,True,2524715921
1,0,5,True,False,True,True,True,2,200,11,0,True,2524717716
0,0,0,False,True,False,False,False,0,100,4,0,False,2524717716
0,0,0,False,False,False,False,False,0,200,0,0,False,2524718763
0,0,2,False,True,True,True,True,1,100,6,0,True,2524718763
0,0,0,False,True,False,False,True,0,100,3,0,False,2524721863
0,0,3,False,False,True,True,False,2,200,7,0,True,2524721863
1,0,3,True,True,False,True,True,3,200,11,0,True,2524723512
0,0,1,False,False,True,False,False,0,100,4,0,False,2524723512
0,0,2,False,False,True,False,False,0,100,4,0,False,2524725250
0,0,0,False,True,False,True,True,2,200,9,0,True,2524725250
0,0,0,False,False,False,False,False,0,200,1,0,False,2524726415
1,0,3,True,True,True,True,True,2,100,10,0,True,2524726415
0,0,1,False,False,False,False,False,0,100,2,0,False,2524728477
1,0,3,True,True,True,True,True,2,200,10,0,True,2524728477
0,0,0,False,True,False,False,False,0,100,3,0,False,2524734418
0,0,3,False,False,True,True,True,1,200,7,0,True,2524734418
0,0,4,False,True,True,True,True,1,200,7,0,False,2524734996
1,0,0,True,False,False,False,False,1,100,7,0,True,2524734996
0,0,1,False,True,True,False,True,0,200,3,0,True,2524738789
0,0,0,False,False,False,False,False,0,100,1,0,False,2524738789
0,0,0,False,True,False,False,False,0,200,0,0,False,2524739981
0,0,2,False,False,True,False,True,0,100,5,0,True,2524739981
1,0,2,True,True,True,False,False,0,200,3,0,False,2524791915
0,0,2,False,False,False,True,True,2,100,10,0,True,2524791915
0,0,0,False,True,False,False,True,0,100,1,0,False,2524793383
0,0,2,False,False,True,False,False,0,200,7,0,True,2524793383
0,0,4,False,False,False,False,False,0,200,2,0,False,2524795273
1,0,2,True,True,True,True,True,4,100,11,0,True,2524795273
1,0,3,True,False,True,True,True,3,200,11,0,True,2524795823
0,0,0,False,True,False,False,False,0,100,0,0,False,2524795823
0,0,3,False,True,True,True,True,3,100,10,0,True,2524802520
1,0,1,True,False,False,False,False,0,200,3,0,False,2524802520
0,0,0,False,False,False,False,False,0,100,0,0,False,2524806233
0,0,1,False,True,True,True,True,3,200,11,0,True,2524806233
1,0,3,True,False,False,True,True,2,200,9,0,True,2524808278
0,0,1,False,True,True,False,False,0,100,3,0,False,2524808278
0,0,2,False,True,True,True,True,1,100,6,0,True,2524808386
0,0,0,False,False,False,False,False,0,200,0,0,False,2524808386
1,0,2,True,True,False,True,True,3,100,11,0,True,2524808514
0,0,2,False,False,True,False,False,0,200,3,0,False,2524808514
0,0,2,False,False,False,True,True,1,100,6,0,False,2524811075
2,0,3,True,True,True,False,False,1,200,7,0,True,2524811075
0,0,0,False,True,False,False,False,0,100,2,0,False,2524811230
1,0,3,True,False,True,True,True,3,200,11,0,True,2524811230
0,0,1,False,True,False,True,False,3,100,7,0,True,2524813846
0,0,3,False,False,True,False,True,0,200,6,0,False,2524813846
0,0,0,False,False,False,False,False,0,100,2,0,False,2524814087
1,0,2,True,True,True,True,True,3,200,11,0,True,2524814087
0,0,0,False,False,False,False,False,0,200,1,0,False,2524816536
0,0,3,False,True,True,True,True,2,100,10,0,True,2524816536
0,0,1,False,True,True,True,True,1,200,6,0,True,2524818676
0,0,0,False,False,False,False,False,0,100,2,0,False,2524818676
0,0,2,False,True,True,True,True,3,100,11,0,True,2524851126
0,0,0,False,False,False,False,False,0,200,0,0,False,2524851126
1,0,3,True,False,True,True,True,3,100,11,0,True,2524852985
0,0,1,False,True,False,False,False,0,200,0,0,False,2524852985
0,0,1,False,False,True,False,False,0,200,3,0,False,2524853753
0,0,1,False,True,False,False,True,0,100,4,0,True,2524853753
1,0,1,False,False,False,True,False,2,200,9,0,True,2524855358
1,0,3,True,True,True,False,True,0,100,8,0,False,2524855358
0,0,1,False,True,True,False,False,1,100,7,0,True,2524857135
0,0,2,False,False,False,True,True,1,200,5,0,False,2524857135
0,0,0,False,False,False,False,False,0,200,1,0,False,2524857897
0,0,4,False,True,True,True,True,3,100,10,0,True,2524857897
1,0,2,True,False,True,True,True,2,200,10,0,True,2524859121
0,0,2,False,True,False,False,False,0,100,4,0,False,2524859121
0,0,1,False,False,True,False,True,0,200,4,0,True,2524863205
0,0,0,False,True,False,False,False,0,100,0,0,False,2524863205
0,0,2,False,True,True,False,False,0,100,2,0,False,2524864554
1,0,2,True,False,False,True,True,2,200,10,0,True,2524864554
0,0,4,False,True,True,True,True,2,100,10,0,True,2524865123
0,0,0,False,False,False,False,False,0,200,3,0,False,2524865123
0,0,2,False,True,True,True,True,3,200,9,0,True,2524871749
0,0,0,False,False,False,False,False,0,100,0,0,False,2524871749
0,0,1,False,False,True,False,False,0,200,1,0,False,2524872044
0,0,3,False,True,False,True,True,3,100,10,0,True,2524872044
0,0,1,False,False,False,False,True,0,200,2,0,True,2524874944
0,0,1,False,True,True,False,False,0,100,1,0,False,2524874944
1,0,3,False,False,False,True,True,1,100,9,0,False,2524876009
1,0,1,True,True,True,False,False,1,200,8,0,True,2524876009
1,0,4,True,False,False,False,False,1,100,9,0,True,2524877406
0,0,1,False,True,True,True,True,1,200,5,0,False,2524877406
0,0,2,False,False,True,True,True,2,200,10,0,True,2524877710
0,0,0,False,True,False,False,False,0,100,1,0,False,2524877710
0,0,3,False,False,True,False,True,2,100,8,0,True,2524931424
1,0,1,True,True,False,True,False,1,200,6,0,False,2524931424
1,0,2,True,True,False,True,False,1,200,8,0,True,2524931580
0,0,1,False,False,True,False,True,0,100,4,0,False,2524931580
1,0,0,True,False,False,True,True,1,200,6,0,False,2524935652
0,0,4,False,True,True,False,False,2,100,10,0,True,2524935652
0,0,0,False,False,False,False,True,0,100,1,0,False,2524938989
1,0,3,True,True,True,True,False,4,200,11,0,True,2524938989
0,0,0,False,True,False,False,False,0,100,1,0,False,2524939537
0,0,3,False,False,True,True,True,2,200,10,0,True,2524939537
0,0,2,False,True,True,True,True,1,200,5,0,True,2524940322
0,0,0,False,False,False,False,False,0,100,0,0,False,2524940322
1,0,3,True,False,True,True,True,3,100,11,0,True,2524941263
0,0,1,False,True,False,False,False,0,200,3,0,False,2524941263
1,0,2,False,False,True,True,True,2,100,9,0,True,2524950667
1,0,1,True,True,False,False,False,0,200,4,0,False,2524950667
0,0,1,False,True,True,False,True,0,100,1,0,False,2524952354
0,0,2,False,False,False,True,False,3,200,11,0,True,2524952354
0,0,3,False,False,True,False,True,0,200,3,0,False,2524955226
1,0,1,True,True,False,True,False,1,100,8,0,True,2524955226
0,0,1,False,False,True,True,True,1,100,5,0,True,2525013821
0,0,0,False,True,False,False,False,0,200,1,0,False,2525013821
0,0,0,False,False,False,False,False,0,100,1,0,False,2525015798
0,0,2,False,True,True,True,True,3,200,11,0,True,2525015798
1,0,1,True,False,False,True,False,1,100,7,0,True,2525016712
0,0,4,False,True,True,False,True,0,200,5,0,False,2525016712
1,0,3,True,True,True,True,False,1,200,9,0,True,2525027016
0,0,0,False,False,False,False,True,0,100,2,0,False,2525027016
0,0,2,False,True,True,True,True,2,100,9,0,True,2525031718
0,0,0,False,False,False,False,False,0,200,0,0,False,2525031718
1,0,1,True,False,False,True,True,1,200,5,0,False,2525032833
1,0,4,False,True,True,False,False,3,100,11,0,True,2525032833
1,0,2,True,False,False,False,False,2,100,9,0,True,2525035336
0,0,5,False,True,True,True,True,2,200,6,0,False,2525035336
1,0,0,True,False,False,True,False,2,100,8,0,True,2525035611
0,0,4,False,True,True,False,True,0,200,4,0,False,2525035611
1,0,2,True,True,False,True,False,2,100,10,0,True,2525038253
0,0,1,False,False,True,False,True,0,200,1,0,False,2525038253
0,0,0,False,False,False,True,True,3,100,7,1,True,2525046565
0,0,0,False,True,False,False,False,0,200,0,0,False,2525046565
0,0,0,False,True,False,False,False,0,100,0,0,False,2525071923
0,0,2,False,False,True,True,True,3,200,10,0,True,2525071923
1,0,4,True,True,True,True,True,3,100,10,0,True,2525074238
0,0,0,False,False,False,False,False,0,200,1,0,False,2525074238
0,0,0,False,False,False,True,False,1,100,7,0,False,2525074760
1,0,4,True,True,True,False,True,2,200,9,0,True,2525074760
0,0,0,False,False,False,False,False,0,100,0,0,False,2525076722
1,0,3,True,True,True,True,True,2,200,10,0,True,2525076722
0,0,2,False,False,False,True,False,2,200,7,0,True,2525080884
0,0,1,False,True,True,False,True,0,100,4,0,False,2525080884
1,0,2,True,True,True,True,True,1,100,10,0,True,2525087798
0,0,0,False,False,False,False,False,0,200,2,0,False,2525087798
0,0,0,False,True,False,False,False,0,100,1,0,False,2525089949
0,0,2,False,False,True,True,True,2,200,9,0,True,2525089949
0,0,1,False,True,False,False,False,0,100,0,0,False,2525090499
1,0,2,True,False,True,True,True,3,200,11,0,True,2525090499
0,0,3,False,True,True,True,True,2,200,7,0,True,2525091886
1,0,1,True,False,False,False,False,0,100,4,0,False,2525091886
0,0,2,False,False,True,True,True,2,200,6,0,False,2525092609
1,0,1,True,True,False,False,False,2,100,9,0,True,2525092609
0,0,0,False,True,False,False,True,0,100,2,0,False,2525092963
0,0,3,False,False,True,True,False,2,200,8,0,True,2525092963
0,0,0,False,False,False,False,True,0,100,6,0,True,2525093882
0,0,1,False,True,True,False,False,0,200,0,0,False,2525093882
0,0,1,False,True,True,False,True,0,200,2,0,False,2525096486
1,0,3,True,False,False,True,False,3,100,10,0,True,2525096486
1,0,1,True,True,False,True,False,4,100,11,0,True,2525097545
1,0,3,False,False,True,False,True,0,200,4,0,False,2525097545
0,0,3,False,False,True,True,True,3,100,11,0,True,2525150722
0,0,0,False,True,False,False,False,0,200,1,0,False,2525150722
1,0,4,True,True,True,True,True,1,100,7,0,True,2525154900
0,0,1,False,False,False,False,False,0,200,5,0,False,2525154900
0,0,0,False,True,False,False,False,0,200,0,0,False,2525156930
1,0,2,True,False,True,True,True,2,100,9,0,True,2525156930
0,0,0,False,True,False,False,True,0,200,1,0,False,2525162712
0,0,2,False,False,True,True,False,1,100,9,0,True,2525162712
0,0,2,False,False,True,True,True,2,100,9,0,True,2525163936
0,0,0,False,True,False,False,False,0,200,0,0,False,2525163936
0,0,0,False,False,False,False,False,0,200,1,0,False,2525166436
0,0,3,False,True,True,True,True,5,100,11,0,True,2525166436
0,0,0,False,False,False,False,False,0,200,1,0,False,2525167145
1,0,3,True,True,True,True,True,1,100,8,0,True,2525167145
1,0,1,True,True,True,True,True,3,100,11,0,True,2525172059
0,0,1,False,False,False,False,False,0,200,1,0,False,2525172059
1,0,3,True,False,True,True,True,1,100,8,0,True,2525172672
0,0,0,False,True,False,False,False,0,200,2,0,False,2525172672
0,0,1,False,False,False,False,False,0,200,1,0,False,2525172817
1,0,2,True,True,True,True,True,2,100,10,0,True,2525172817
0,0,1,False,True,False,False,True,0,100,2,0,True,2525172958
0,0,1,False,False,True,False,False,0,200,0,0,False,2525172958
1,0,0,True,False,False,False,False,0,100,0,0,False,2525175123
